Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 07/04  08:00:00,1.527694855,0.02142955,0,0,0.274525379,0.08049059,0.355015969,0.08049059,0.11230587,0.024193663,0.269902798,0.311117668,0.438514886
 07/04  09:00:00,1.548117426,0.01823828,0,0,0.367806149,0.103184256,0.470990406,0.103184256,0.060966055,0.013133707,0.330854517,0.264786294,0.390742447
 07/04  10:00:00,1.731157125,0.018667214,0,0,0.547942971,0.150180489,0.69812346,0.150180489,0.051339839,0.011059963,0.346769243,0.271013629,0.336206991
 07/04  11:00:00,1.779093741,0.018672933,0,0,0.613146021,0.165897483,0.779043504,0.165897483,0.051339839,0.011059963,0.361069092,0.27109666,0.288840684
 07/04  12:00:00,1.874686266,0.018358381,0,0,0.731367823,0.195298473,0.926666296,0.195298473,0.051339839,0.011059963,0.350527101,0.266529948,0.251919119
 07/04  13:00:00,1.826017461,0.018993204,0,0,0.717196985,0.203379158,0.920576143,0.203379158,0.051339839,0.011059963,0.31944517,0.275746404,0.231205943
 07/04  14:00:00,1.664401032,0.02006268,0,0,0.603638032,0.186135327,0.789773359,0.186135327,0.051339839,0.011059963,0.294631346,0.291273227,0.209679299
 07/04  15:00:00,1.770808721,0.021177908,0,0,0.669259203,0.200387206,0.86964641,0.200387206,0.051339839,0.011059963,0.301544743,0.307464298,0.213109468
 07/04  16:00:00,2.025217588,0.025049754,0,0,0.769604437,0.225724063,0.9953285,0.225724063,0.054548572,0.011751213,0.34346013,0.363676378,0.239808796
 07/04  17:00:00,2.346140263,0.030431447,0,0,0.843416051,0.247376665,1.090792716,0.247376665,0.064174796,0.013824955,0.420322531,0.441808677,0.298572588
 07/04  18:00:00,2.485981472,0.033039367,0,0,0.848504476,0.248875767,1.097380243,0.248875767,0.102679677,0.022119926,0.383153985,0.479670875,0.354332765
 07/04  19:00:00,2.463252157,0.034103124,0,0,0.797526677,0.236150704,1.033677381,0.236150704,0.195733083,0.042166115,0.315283627,0.495114667,0.364633285
 07/04  20:00:00,2.538711673,0.035275544,0,0,0.746195655,0.220930505,0.96712616,0.220930505,0.352961396,0.076037246,0.282131328,0.51213605,0.331675494
 07/04  21:00:00,2.608258517,0.03445199,0,0,0.703793116,0.208364585,0.912157701,0.208364585,0.510189629,0.109908395,0.267221753,0.500179566,0.291957472
 07/04  22:00:00,2.116976946,0.029813782,0,0,0.534270617,0.166007818,0.700278435,0.166007818,0.426762337,0.091935944,0.216614016,0.432841314,0.231900901
 07/04  23:00:00,1.597366652,0.025907622,0,0,0.40445051,0.12681692,0.53126743,0.12681692,0.295204003,0.063594789,0.147046288,0.376131048,0.167479095
 07/04  24:00:00,1.097488803,0.02142955,0,0,0.294091365,0.092883311,0.386974676,0.092883311,0.154019476,0.033179897,0.097980898,0.311117668,0.097572187
 07/05  01:00:00,0.858716813,0.01973097,0,0,0.223192718,0.070490233,0.293682951,0.070490233,0.093053485,0.020046189,0.083557222,0.286457421,0.065275545
 07/05  02:00:00,0.73146618,0.019502206,0,0,0.173824311,0.054898427,0.228722738,0.054898427,0.060966055,0.013133707,0.071716944,0.283136175,0.05714656
 07/05  03:00:00,0.688413136,0.019227688,0,0,0.14828325,0.046492443,0.194775694,0.046492443,0.060966055,0.013133707,0.064227478,0.279150681,0.059515522
 07/05  04:00:00,0.67657451,0.018501359,0,0,0.121136265,0.03825849,0.159394755,0.03825849,0.060966055,0.013133707,0.073600834,0.268605726,0.084229434
 07/05  05:00:00,0.832456439,0.02064603,0,0,0.119591947,0.037771219,0.157363167,0.037771219,0.064174796,0.013824955,0.085460359,0.299742403,0.19524676
 07/05  06:00:00,1.17726241,0.023854457,0,0,0.127463335,0.040258045,0.16772138,0.040258045,0.089844728,0.019354937,0.135831743,0.34632287,0.401542753
 07/05  07:00:00,1.43393842,0.025347148,0,0,0.145390341,0.045588788,0.190979129,0.045588788,0.147602041,0.031797395,0.209298552,0.367993997,0.454623307
 07/05  08:00:00,1.376854931,0.02142955,0,0,0.157178867,0.048453392,0.205632259,0.048453392,0.11230587,0.024193663,0.269902798,0.311117668,0.437058673
 07/05  09:00:00,1.305077243,0.01823828,0,0,0.175234106,0.054024117,0.229258223,0.054024117,0.060966055,0.013133707,0.330854517,0.264786294,0.389434447
 07/05  10:00:00,1.332575786,0.018667214,0,0,0.231378451,0.069287149,0.3006656,0.069287149,0.051339839,0.011059963,0.346769243,0.271013629,0.335083512
 07/05  11:00:00,1.439306853,0.018672933,0,0,0.340342583,0.099866211,0.440208794,0.099866211,0.051339839,0.011059963,0.361069092,0.27109666,0.287888505
 07/05  12:00:00,1.50407083,0.018358381,0,0,0.431657088,0.125212171,0.556869259,0.125212171,0.051339839,0.011059963,0.350527101,0.266529948,0.25110072
 07/05  13:00:00,1.618303803,0.018993204,0,0,0.555879032,0.157717297,0.713596329,0.157717297,0.051339839,0.011059963,0.31944517,0.275746404,0.230472098
 07/05  14:00:00,1.667594809,0.02006268,0,0,0.615149598,0.178470477,0.793620075,0.178470477,0.051339839,0.011059963,0.294631346,0.291273227,0.20902636
 07/05  15:00:00,1.831297238,0.021177908,0,0,0.726717695,0.20407699,0.930794685,0.20407699,0.051339839,0.011059963,0.301544743,0.307464298,0.21244971
 07/05  16:00:00,2.046966642,0.025049754,0,0,0.792856106,0.224973884,1.01782999,0.224973884,0.054548572,0.011751213,0.34346013,0.363676378,0.239056359
 07/05  17:00:00,2.322573916,0.030431447,0,0,0.825784562,0.242388025,1.068172587,0.242388025,0.064174796,0.013824955,0.420322531,0.441808677,0.297626371
 07/05  18:00:00,2.459171594,0.033039367,0,0,0.82672934,0.244957139,1.071686479,0.244957139,0.102679677,0.022119926,0.383153985,0.479670875,0.353216652
 07/05  19:00:00,2.551916254,0.034103124,0,0,0.872814634,0.250663365,1.123477999,0.250663365,0.195733083,0.042166115,0.315283627,0.495114667,0.363496764
 07/05  20:00:00,2.589959516,0.035275544,0,0,0.786428823,0.2329813,1.019410123,0.2329813,0.352961396,0.076037246,0.282131328,0.51213605,0.330639373
 07/05  21:00:00,2.600708984,0.03445199,0,0,0.695098982,0.2104198,0.905518782,0.2104198,0.510189629,0.109908395,0.267221753,0.500179566,0.291046858
 07/05  22:00:00,2.191185145,0.029813782,0,0,0.595077331,0.180104619,0.77518195,0.180104619,0.426762337,0.091935944,0.216614016,0.432841314,0.231205585
 07/05  23:00:00,1.665244052,0.025907622,0,0,0.458307074,0.141298545,0.599605618,0.141298545,0.295204003,0.063594789,0.147046288,0.376131048,0.167018305
 07/05  24:00:00,1.164900294,0.02142955,0,0,0.347481185,0.107123534,0.454604719,0.107123534,0.154019476,0.033179897,0.097980898,0.311117668,0.097353635
 07/06  01:00:00,0.897697738,0.01973097,0,0,0.253327406,0.079444413,0.332771819,0.079444413,0.093053485,0.020046189,0.083557222,0.286457421,0.065167602
 07/06  02:00:00,0.758219091,0.019502206,0,0,0.194542994,0.061008696,0.255551689,0.061008696,0.060966055,0.013133707,0.071716944,0.283136175,0.057070521
 07/06  03:00:00,0.698430157,0.019227688,0,0,0.155967224,0.048910208,0.204877431,0.048910208,0.060966055,0.013133707,0.064227478,0.279150681,0.059430805
 07/06  04:00:00,0.687968437,0.018501359,0,0,0.130146173,0.040814747,0.17096092,0.040814747,0.060966055,0.013133707,0.073600834,0.268605726,0.084057195
 07/06  05:00:00,0.844677082,0.02064603,0,0,0.129510859,0.040615404,0.170126263,0.040615404,0.064174796,0.013824955,0.085460359,0.299742403,0.194704307
 07/06  06:00:00,1.220769359,0.023854457,0,0,0.161740859,0.050726473,0.212467332,0.050726473,0.089844728,0.019354937,0.135831743,0.34632287,0.400303749
 07/06  07:00:00,1.446830589,0.025347148,0,0,0.156294403,0.049022955,0.205317358,0.049022955,0.147602041,0.031797395,0.209298552,0.367993997,0.453177247
 07/06  08:00:00,1.373310471,0.02142955,0,0,0.155239569,0.048256176,0.203495745,0.048256176,0.11230587,0.024193663,0.269902798,0.311117668,0.435650727
 07/06  09:00:00,1.26599103,0.01823828,0,0,0.146313091,0.04512364,0.191436731,0.04512364,0.060966055,0.013133707,0.330854517,0.264786294,0.388169726
 07/06  10:00:00,1.315641665,0.018667214,0,0,0.219164851,0.06565313,0.284817981,0.06565313,0.051339839,0.011059963,0.346769243,0.271013629,0.333997011
 07/06  11:00:00,1.430879092,0.018672933,0,0,0.33614415,0.096557403,0.432701553,0.096557403,0.051339839,0.011059963,0.361069092,0.27109666,0.286967985
 07/06  12:00:00,1.580438999,0.018358381,0,0,0.496371063,0.137657451,0.634028514,0.137657451,0.051339839,0.011059963,0.350527101,0.266529948,0.250309635
 07/06  13:00:00,1.783976563,0.018993204,0,0,0.692444162,0.187533876,0.879978038,0.187533876,0.051339839,0.011059963,0.31944517,0.275746404,0.229763149
 07/06  14:00:00,2.042923964,0.02006268,0,0,0.925101684,0.2444792,1.169580883,0.2444792,0.051339839,0.011059963,0.294631346,0.291273227,0.208394706
 07/06  15:00:00,2.341513276,0.021177908,0,0,1.14030282,0.30134724,1.441650061,0.30134724,0.051339839,0.011059963,0.301544743,0.307464298,0.211810372
 07/06  16:00:00,2.757365173,0.025049754,0,0,1.371455458,0.357502822,1.72895828,0.357502822,0.054548572,0.011751213,0.34346013,0.363676378,0.2383266
 07/06  17:00:00,3.331403941,0.030431447,0,0,1.648288703,0.429627274,2.077915977,0.429627274,0.064174796,0.013824955,0.420322531,0.441808677,0.296713005
 07/06  18:00:00,3.272721482,0.033039367,0,0,1.484427129,0.40188756,1.886314689,0.40188756,0.102679677,0.022119926,0.383153985,0.479670875,0.352138329
 07/06  19:00:00,3.084713396,0.034103124,0,0,1.29408311,0.363292925,1.657376035,0.363292925,0.195733083,0.042166115,0.315283627,0.495114667,0.362395871
 07/06  20:00:00,3.020851935,0.035275544,0,0,1.130683413,0.320621204,1.451304617,0.320621204,0.352961396,0.076037246,0.282131328,0.51213605,0.329637298
 07/06  21:00:00,2.981561097,0.03445199,0,0,1.000204053,0.287047594,1.287251647,0.287047594,0.510189629,0.109908395,0.267221753,0.500179566,0.290166106
 07/06  22:00:00,2.446031789,0.029813782,0,0,0.795278662,0.235422464,1.030701126,0.235422464,0.426762337,0.091935944,0.216614016,0.432841314,0.230533052
 07/06  23:00:00,1.882685789,0.025907622,0,0,0.629178544,0.188314016,0.817492559,0.188314016,0.295204003,0.063594789,0.147046288,0.376131048,0.166573101
 07/06  24:00:00,1.319155114,0.02142955,0,0,0.466673045,0.142397645,0.609070691,0.142397645,0.154019476,0.033179897,0.097980898,0.311117668,0.097142483
 07/07  01:00:00,1.030744982,0.01973097,0,0,0.356158855,0.109764719,0.465923574,0.109764719,0.093053485,0.020046189,0.083557222,0.286457421,0.065063092
 07/07  02:00:00,0.865371558,0.019502206,0,0,0.276789178,0.08598801,0.362777188,0.08598801,0.060966055,0.013133707,0.071716944,0.283136175,0.056997489
 07/07  03:00:00,0.79177244,0.019227688,0,0,0.227595791,0.070705559,0.298301351,0.070705559,0.060966055,0.013133707,0.064227478,0.279150681,0.059349169
 07/07  04:00:00,0.76900373,0.018501359,0,0,0.192392722,0.059769337,0.252162059,0.059769337,0.060966055,0.013133707,0.073600834,0.268605726,0.083891349
 07/07  05:00:00,0.914972948,0.02064603,0,0,0.183835482,0.057110922,0.240946404,0.057110922,0.064174796,0.013824955,0.085460359,0.299742403,0.194180031
 07/07  06:00:00,1.243757641,0.023854457,0,0,0.180165811,0.056486856,0.236652667,0.056486856,0.089844728,0.019354937,0.135831743,0.34632287,0.399106696
 07/07  07:00:00,1.481129999,0.025347148,0,0,0.183487712,0.057528215,0.241015927,0.057528215,0.147602041,0.031797395,0.209298552,0.367993997,0.451778087
 07/07  08:00:00,1.410566822,0.02142955,0,0,0.185074195,0.057038742,0.242112937,0.057038742,0.11230587,0.024193663,0.269902798,0.311117668,0.434289886
 07/07  09:00:00,1.359167417,0.01823828,0,0,0.219447641,0.066387715,0.285835356,0.066387715,0.060966055,0.013133707,0.330854517,0.264786294,0.386947488
 07/07  10:00:00,1.420476081,0.018667214,0,0,0.300696362,0.090004895,0.390701256,0.090004895,0.051339839,0.011059963,0.346769243,0.271013629,0.332948151
 07/07  11:00:00,1.470318366,0.018672933,0,0,0.365759904,0.107270243,0.473030147,0.107270243,0.051339839,0.011059963,0.361069092,0.27109666,0.286078665
 07/07  12:00:00,1.598584108,0.018358381,0,0,0.509858946,0.14307919,0.652938136,0.14307919,0.051339839,0.011059963,0.350527101,0.266529948,0.249545122
 07/07  13:00:00,1.713160937,0.018993204,0,0,0.63412079,0.175727116,0.809847906,0.175727116,0.051339839,0.011059963,0.31944517,0.275746404,0.229077656
 07/07  14:00:00,1.879066297,0.02006268,0,0,0.789792543,0.216541564,1.006334106,0.216541564,0.051339839,0.011059963,0.294631346,0.291273227,0.207783816
 07/07  15:00:00,2.087536093,0.021177908,0,0,0.93521248,0.25307871,1.18829119,0.25307871,0.051339839,0.011059963,0.301544743,0.307464298,0.21119206
 07/07  16:00:00,2.367983938,0.025049754,0,0,1.049438464,0.290841356,1.34027982,0.290841356,0.054548572,0.011751213,0.34346013,0.363676378,0.237623826
 07/07  17:00:00,2.76049775,0.030431447,0,0,1.177436049,0.330456357,1.507892406,0.330456357,0.064174796,0.013824955,0.420322531,0.441808677,0.295830385
 07/07  18:00:00,2.83564226,0.033039367,0,0,1.129863313,0.320415793,1.450279106,0.320415793,0.102679677,0.022119926,0.383153985,0.479670875,0.35109469
 07/07  19:00:00,2.749614775,0.034103124,0,0,1.025911792,0.297429602,1.323341393,0.297429602,0.195733083,0.042166115,0.315283627,0.495114667,0.361331891
 07/07  20:00:00,2.713511824,0.035275544,0,0,0.883391289,0.26154225,1.144933539,0.26154225,0.352961396,0.076037246,0.282131328,0.51213605,0.328668265
 07/07  21:00:00,2.702913701,0.03445199,0,0,0.776913711,0.232542249,1.00945596,0.232542249,0.510189629,0.109908395,0.267221753,0.500179566,0.289314397
 07/07  22:00:00,2.267296444,0.029813782,0,0,0.656214992,0.196401265,0.852616257,0.196401265,0.426762337,0.091935944,0.216614016,0.432841314,0.229882576
 07/07  23:00:00,1.735423226,0.025907622,0,0,0.514899503,0.155761302,0.670660806,0.155761302,0.295204003,0.063594789,0.147046288,0.376131048,0.166142292
 07/07  24:00:00,1.21716393,0.02142955,0,0,0.388685366,0.118598832,0.507284198,0.118598832,0.154019476,0.033179897,0.097980898,0.311117668,0.096937791
 07/08  01:00:00,0.954850323,0.01973097,0,0,0.292956475,0.090286322,0.383242797,0.090286322,0.093053485,0.020046189,0.087504247,0.286457421,0.067902185
 07/08  02:00:00,0.801513724,0.019502206,0,0,0.224428404,0.069722286,0.294150691,0.069722286,0.060966055,0.013133707,0.074328183,0.283136175,0.059154914
 07/08  03:00:00,0.736784247,0.019227688,0,0,0.182831514,0.056799679,0.239631193,0.056799679,0.060966055,0.013133707,0.065592882,0.279150681,0.061665729
 07/08  04:00:00,0.712642096,0.018501359,0,0,0.143430401,0.044970562,0.188400964,0.044970562,0.060966055,0.013133707,0.076271989,0.268605726,0.088619654
 07/08  05:00:00,0.871529491,0.02064603,0,0,0.136568178,0.042818819,0.179386998,0.042818819,0.064174796,0.013824955,0.089557052,0.299742403,0.208199288
 07/08  06:00:00,1.226323568,0.023854457,0,0,0.133994524,0.042318928,0.176313452,0.042318928,0.089844728,0.019354937,0.146457255,0.34632287,0.431386326
 07/08  07:00:00,1.523297674,0.025347148,0,0,0.170192402,0.053359951,0.223552353,0.053359951,0.147602041,0.031797395,0.230459914,0.367993997,0.490247975
 07/08  08:00:00,1.442900394,0.02142955,0,0,0.154162474,0.048334017,0.202496491,0.048334017,0.11230587,0.024193663,0.302340099,0.311117668,0.473802603
 07/08  09:00:00,1.40710662,0.01823828,0,0,0.193411646,0.059609614,0.25302126,0.059609614,0.060966055,0.013133707,0.375885576,0.264786294,0.422669729
 07/08  10:00:00,1.444541256,0.018667214,0,0,0.255586673,0.077995064,0.333581738,0.077995064,0.051339839,0.011059963,0.397685472,0.271013629,0.363216616
 07/08  11:00:00,1.558341646,0.018672933,0,0,0.373166059,0.110480804,0.483646863,0.110480804,0.051339839,0.011059963,0.413557851,0.27109666,0.310996469
 07/08  12:00:00,1.623140417,0.018358381,0,0,0.470247555,0.137925863,0.608173418,0.137925863,0.051339839,0.011059963,0.398337607,0.266529948,0.271055642
 07/08  13:00:00,1.607935353,0.018993204,0,0,0.491008192,0.151389133,0.642397326,0.151389133,0.051339839,0.011059963,0.363033203,0.275746404,0.247714619
 07/08  14:00:00,1.710455929,0.02006268,0,0,0.601553945,0.180113597,0.781667541,0.180113597,0.051339839,0.011059963,0.333756918,0.291273227,0.224714442
 07/08  15:00:00,1.885892398,0.021177908,0,0,0.719545365,0.213076705,0.932622071,0.213076705,0.051339839,0.011059963,0.338603716,0.307464298,0.228158511
 07/08  16:00:00,2.276530893,0.025049754,0,0,0.928450669,0.263265845,1.191716514,0.263265845,0.054548572,0.011751213,0.37937805,0.363676378,0.258816167
 07/08  17:00:00,2.697713345,0.030431447,0,0,1.075170786,0.308609246,1.383780032,0.308609246,0.064174796,0.013824955,0.455674461,0.441808677,0.321806424
 07/08  18:00:00,2.881900115,0.033039367,0,0,1.112345806,0.315420228,1.427766035,0.315420228,0.102679677,0.022119926,0.417464301,0.479670875,0.385555301
 07/08  19:00:00,2.90323534,0.034103124,0,0,1.093674476,0.310102647,1.403777124,0.310102647,0.195733083,0.042166115,0.349528381,0.495114667,0.400271971
 07/08  20:00:00,2.870709948,0.035275544,0,0,0.951338364,0.278995201,1.230333565,0.278995201,0.352961396,0.076037246,0.316986698,0.51213605,0.365610993
 07/08  21:00:00,2.823583924,0.03445199,0,0,0.81877998,0.245070277,1.063850257,0.245070277,0.510189629,0.109908395,0.302828611,0.500179566,0.319983466
 07/08  22:00:00,2.338467485,0.029813782,0,0,0.668867531,0.202340871,0.871208402,0.202340871,0.426762337,0.091935944,0.244907228,0.432841314,0.254168261
 07/08  23:00:00,1.770740277,0.025907622,0,0,0.517338129,0.157854761,0.675192889,0.157854761,0.295204003,0.063594789,0.162581134,0.376131048,0.181392415
 07/08  24:00:00,1.232269799,0.02142955,0,0,0.390957145,0.119292045,0.510249189,0.119292045,0.154019476,0.033179897,0.104554582,0.311117668,0.102504987
 07/09  01:00:00,0.9972454,0.01973097,0,0,0.327677097,0.098068742,0.425745839,0.098068742,0.093053485,0.020046189,0.087504247,0.286457421,0.06779422
 07/09  02:00:00,0.846850024,0.019502206,0,0,0.260698608,0.078863207,0.339561815,0.078863207,0.060966055,0.013133707,0.074328183,0.283136175,0.059080089
 07/09  03:00:00,0.750101348,0.019227688,0,0,0.193056019,0.059976259,0.253032278,0.059976259,0.060966055,0.013133707,0.065592882,0.279150681,0.061581745
 07/09  04:00:00,0.737434474,0.018501359,0,0,0.162790478,0.050574039,0.213364517,0.050574039,0.060966055,0.013133707,0.076271989,0.268605726,0.088448479
 07/09  05:00:00,0.889114295,0.02064603,0,0,0.150361684,0.047143572,0.197505256,0.047143572,0.064174796,0.013824955,0.089557052,0.299742403,0.207665833
 07/09  06:00:00,1.282734223,0.023854457,0,0,0.178101841,0.055840721,0.233942562,0.055840721,0.089844728,0.019354937,0.146457255,0.34632287,0.430167871
 07/09  07:00:00,1.56724604,0.025347148,0,0,0.205575437,0.063356154,0.268931591,0.063356154,0.147602041,0.031797395,0.230459914,0.367993997,0.488817103
 07/09  08:00:00,1.514498695,0.02142955,0,0,0.212039705,0.063460681,0.275500385,0.063460681,0.11230587,0.024193663,0.302340099,0.311117668,0.47239701
 07/09  09:00:00,1.435963421,0.01823828,0,0,0.218478131,0.064668955,0.283147087,0.064668955,0.060966055,0.013133707,0.375885576,0.264786294,0.421400703
 07/09  10:00:00,1.447956081,0.018667214,0,0,0.26020846,0.077879364,0.338087823,0.077879364,0.051339839,0.011059963,0.397685472,0.271013629,0.362125355
 07/09  11:00:00,1.515894191,0.018672933,0,0,0.341878204,0.100244964,0.442123169,0.100244964,0.051339839,0.011059963,0.413557851,0.27109666,0.31007271
 07/09  12:00:00,1.520622713,0.018358381,0,0,0.390772323,0.115678699,0.506451022,0.115678699,0.051339839,0.011059963,0.398337607,0.266529948,0.270260335
 07/09  13:00:00,1.510271919,0.018993204,0,0,0.419791089,0.125653133,0.545444222,0.125653133,0.051339839,0.011059963,0.363033203,0.275746404,0.247004288
